#  kx   kyz         |phi(kx, kyz)|^2
   93     3   2.9167663931268268E-36
   94     3   5.8627011442388232E-37
   95     3   1.1230945763012908E-35
   96     3   1.1186734465699208E-35
   97     3   4.0126567829828063E-35
   98     3   3.2696025971879824E-37
   99     3   3.7875561663774356E-36
  100     3   6.6713707308049207E-37
  101     3   2.2433665227418034E-36
  102     3   4.2072000057399673E-37
  103     3   5.4874531083772458E-36
  104     3   1.2279293383123942E-36
  105     3   8.5137174331855327E-37
  106     3   1.9715803271303728E-37
  107     3   3.2812357943801736E-36
  108     3   2.9072218027518063E-37
  109     3   4.8691144394413551E-36
  110     3   1.7916083782848736E-37
  111     3   5.9461785978025574E-36
  112     3   3.1960699128719142E-36
  113     3   1.3002280658454103E-35
  114     3   1.2934103317300388E-37
  115     3   1.6558513142784241E-36
  116     3   2.0947298286387792E-37
  117     3   2.1378359314510543E-36
  118     3   5.2217736580948410E-37
  119     3   1.1104973795713722E-35
  120     3   1.1085406579383963E-36
  121     3   4.1438097784014034E-36
  122     3   4.7270208812533973E-37
  123     3   2.1452306473201667E-36
  124     3   8.2304023027561513E-37
  125     3   4.4361494419897232E-36
  126     3   4.2937993122565988E-37
  127     3   5.8691323512679181E-35
  128     3   1.5196398986741542E-35

    0     4   7.3080559953011454E-35
    1     4   6.9395113605374151E-36
    2     4   1.2649249648902907E-36
    3     4   5.1504070851846351E-37
    4     4   3.8132122495750354E-37
    5     4   5.8295559142750996E-38
    6     4   6.7377790329057766E-37
    7     4   1.9186898823328610E-36
    8     4   9.3093152303956658E-36
    9     4   2.6773867608262367E-36
   10     4   9.7306308960269592E-37
   11     4   5.0042934787996844E-37
   12     4   1.5706232554871033E-36
   13     4   1.0201246531433043E-36
   14     4   1.2640445278834754E-36
   15     4   9.2081465139775950E-37
   16     4   2.8871963859568333E-36
   17     4   1.1458113764815236E-36
   18     4   2.5232665867766707E-37
   19     4   6.4038162544814788E-37
   20     4   5.6517269245642219E-37
   21     4   4.4645076302438110E-37
   22     4   1.2510151974564404E-37
   23     4   3.5262037935133266E-37
   24     4   2.8419855792978113E-36
   25     4   9.3909268627175809E-37
   26     4   3.7953620219319160E-37
   27     4   2.0945225505221312E-37
   28     4   1.5031270531742984E-36
   29     4   4.7240874914826155E-37
   30     4   5.7742655128937878E-37
   31     4   2.5174186023766856E-36
   32     4   2.9091060867504049E-35
   33     4   2.2097571300686752E-36
   34     4   9.9734523907391487E-38
   35     4   8.7225630638834670E-37
   36     4   7.7591191254663788E-37
   37     4   3.6158104059574562E-37
   38     4   4.3247687221646312E-37
   39     4   1.5218492273857919E-37
   40     4   1.2338988088907176E-36
   41     4   2.6537804639600399E-37
   42     4   4.5016506326824076E-37
   43     4   2.3948682484164026E-37
   44     4   2.3754644845732792E-37
   45     4   7.2276870825960782E-38
   46     4   1.3718860763688175E-36
   47     4   5.4253769644419942E-37
   48     4   2.9827722401917636E-36
   49     4   1.1878662996123002E-36
   50     4   2.9054610700819727E-37
   51     4   5.4415462074723469E-37
   52     4   8.5050910525140308E-37
   53     4   1.8851889579658645E-37
   54     4   3.0816000858934740E-37
   55     4   1.7358315529603549E-36
   56     4   2.1832501224072635E-36
   57     4   8.7286171499571808E-37
   58     4   1.9747536828214918E-36
   59     4   2.8706073446545766E-37
   60     4   2.8790792719081777E-36
   61     4   2.4055225777149375E-37
   62     4   1.4794460939220147E-36
   63     4   4.8045033927477922E-36
   64     4   2.2100253809136359E-35
   65     4   1.8863869595234107E-36
   66     4   3.9020182444478727E-37
   67     4   2.2113713866975598E-37
   68     4   8.0564648204632989E-37
   69     4   2.7173883257455658E-37
   70     4   4.7575725385523575E-37
   71     4   1.7817509796300974E-36
   72     4   1.1074145170425683E-36
   73     4   1.8090572996160971E-36
   74     4   4.4901918746505870E-37
   75     4   8.0451692501972859E-37
   76     4   2.3484748125477255E-37
   77     4   3.8604009984026907E-37
   78     4   1.2637803803275677E-36
   79     4   5.0225309665357006E-36
   80     4   1.5079707050002263E-36
   81     4   4.5997658063740466E-36
   82     4   4.8220191631596205E-37
   83     4   5.3653434911838050E-38
   84     4   1.1790094003485306E-36
   85     4   1.4985925030531518E-37
   86     4   4.0581095124869063E-37
   87     4   1.3080402897348655E-37
   88     4   4.4159021540923597E-36
   89     4   3.1229939338757683E-37
   90     4   3.9229502310361386E-37
   91     4   4.4156070527788291E-37
   92     4   2.9747614000649690E-37
   93     4   7.8977197988294375E-37
   94     4   5.8604973182627259E-37
   95     4   5.2351570477821173E-36
   96     4   6.2029102005044336E-36
   97     4   3.6387167348722146E-36
   98     4   4.5904539415046857E-37
   99     4   3.3584554689863081E-37
  100     4   4.4911922759287407E-37
  101     4   5.2050146977503598E-37
  102     4   5.8628082249820801E-37
  103     4   2.6105908693640451E-36
  104     4   3.9862186474281749E-36
  105     4   1.9838083765010720E-37
  106     4   1.0057006333624381E-36
  107     4   2.2842791687250419E-37
  108     4   4.3354641366033982E-37
  109     4   6.3959289359720964E-37
  110     4   1.1170995535919445E-37
  111     4   4.9745001184845235E-37
  112     4   7.2536529519437913E-36
  113     4   8.8317553802846278E-37
  114     4   6.2751127122435973E-37
  115     4   3.8672386144229292E-37
  116     4   7.7173680847741274E-37
  117     4   1.3108636838574966E-36
  118     4   8.7205090393345317E-37
  119     4   1.0546364346106616E-36
  120     4   1.0169124463864660E-36
  121     4   1.1045806880518252E-36
  122     4   1.5323867535164564E-36
  123     4   2.7391259294258973E-37
  124     4   1.3989452442669177E-36
  125     4   3.9215006485943323E-37
  126     4   2.8733939681679754E-37
  127     4   1.9072003728235512E-35
  128     4   2.1134426410076906E-35

    0     5   1.4233731733408092E-33
    1     5   3.1635387937680071E-33
    2     5   2.3540068564810511E-36
    3     5   8.3417295195076092E-37
    4     5   3.5623891297257241E-36
    5     5   2.4610918277064554E-36
    6     5   1.6817854207238992E-37
    7     5   1.3834125779125970E-35
    8     5   1.8126387101148502E-36
    9     5   1.0463703367744228E-35
   10     5   5.0841953147985507E-37
   11     5   1.0616027791465443E-36
   12     5   1.8903248418085606E-37
   13     5   4.2746772212448509E-36
   14     5   6.4393034325640567E-37
   15     5   2.0734447741297469E-35
   16     5   3.7302825056162742E-36
   17     5   1.2801648321533918E-35
   18     5   1.2956088804630299E-37
   19     5   3.1298458610028926E-36
   20     5   1.7676669145270097E-37
   21     5   1.0232258630562732E-36
   22     5   1.0274951530514980E-36
   23     5   4.9194041959507447E-36
   24     5   2.4053635166554161E-36
   25     5   2.1684170035134364E-36
   26     5   6.2184938238760006E-37
   27     5   7.6006286446006893E-37
   28     5   1.3765884613550727E-36
   29     5   4.6913050953598273E-36
   30     5   8.5415694825778164E-37
   31     5   4.1317773578509063E-35
   32     5   1.4725559871952196E-35
   33     5   3.9326172476563731E-35
   34     5   4.8997772242160770E-37
   35     5   6.0702890861114209E-36
   36     5   2.4303851873229194E-37
   37     5   2.0359317638130182E-36
   38     5   5.7371705089681923E-37
   39     5   4.6598291442022407E-36
   40     5   5.0337133131793632E-37
   41     5   3.2929135926166207E-36
   42     5   3.3388510635578041E-37
   43     5   6.5130199781165122E-36
   44     5   1.6811757151744502E-37
   45     5   3.3771778814743708E-36
   46     5   6.8531318331397096E-37
   47     5   2.0350069586811448E-35
   48     5   3.8249438313978931E-36
   49     5   1.9994755027220850E-36
   50     5   6.6826031034624394E-37
   51     5   1.0330754430878090E-35
   52     5   7.5495462697224696E-37
   53     5   1.4327894138103148E-36
   54     5   8.3018279817168718E-37
   55     5   6.2230111351427022E-36
   56     5   1.0502237706327257E-36
   57     5   1.8143631926865183E-36
   58     5   9.5496775207801986E-37
   59     5   5.2231177864665916E-36
   60     5   1.3597311287284661E-36
   61     5   2.2996193062178048E-36
   62     5   3.0880286160590962E-37
   63     5   2.6262851236266556E-35
   64     5   4.7654077176828381E-36
   65     5   1.1585321961797499E-34
   66     5   1.9661215235534590E-37
   67     5   4.2992443848800033E-36
   68     5   1.4028507084018824E-37
   69     5   3.4196585766768550E-36
   70     5   6.1702274670936509E-38
   71     5   5.1845991507494671E-36
   72     5   1.5913827084833784E-36
   73     5   9.0533435185650522E-36
   74     5   1.1929757243616370E-37
   75     5   2.5313151592726309E-36
   76     5   6.2697592311614872E-37
   77     5   5.6996252983784323E-36
   78     5   1.3663640405880196E-37
   79     5   1.0101183752066416E-35
   80     5   4.7102496964976902E-36
   81     5   8.4165740451211916E-36
   82     5   7.0120883172312946E-37
   83     5   1.4517010495697960E-36
   84     5   2.4018068913641258E-37
   85     5   9.1454197843187296E-37
   86     5   1.7400309889471841E-37
   87     5   1.1476573431793207E-35
   88     5   1.3519369555706834E-36
   89     5   2.8865146570872295E-36
   90     5   2.8917748030770320E-37
   91     5   1.9054005716403500E-36
   92     5   1.3705538339119343E-37
   93     5   1.1521101330679277E-36
   94     5   5.4340178612184504E-37
   95     5   3.2992119594204507E-35
   96     5   3.1563506203961676E-36
   97     5   4.5920454035609450E-35
   98     5   2.9092653671724610E-37
   99     5   1.0375630997747035E-36
  100     5   6.0705020651871196E-37
  101     5   2.8115168185123633E-36
  102     5   3.0761432422327369E-37
  103     5   8.0657599312444388E-36
  104     5   7.3385568934255365E-37
  105     5   6.3695340455145491E-36
  106     5   2.9632082073529049E-37
  107     5   4.0808922048304640E-36
  108     5   6.8264729476094425E-38
  109     5   4.6887571175574772E-36
  110     5   1.0288160002864141E-36
  111     5   3.5299123716474016E-36
  112     5   1.1834628150345380E-35
  113     5   3.5805116756828836E-36
  114     5   5.6423101346911084E-37
  115     5   3.9036028348356799E-36
  116     5   7.6768740523150638E-37
  117     5   3.7142002079051036E-36
  118     5   5.6018887623055583E-37
  119     5   8.9855587165587796E-37
  120     5   3.6547719754938264E-37
  121     5   8.7562396705642017E-36
  122     5   7.6552086841866526E-38
  123     5   1.3068861507822622E-36
  124     5   7.8130155930083468E-37
  125     5   3.4707900758785480E-36
  126     5   3.3478906529200617E-37
  127     5   1.0920873361916354E-35
  128     5   4.0006686191879249E-35

    0     6   2.0999366523993400E-34
    1     6   1.4533299535663930E-35
    2     6   2.0988367662674587E-36
    3     6   1.2608118046933936E-36
    4     6   3.1588540269097455E-36
    5     6   2.4445024885736535E-37
    6     6   2.5310850801803211E-37
    7     6   1.3791097752546370E-36
    8     6   1.9692985216829640E-36
    9     6   1.1643590197440999E-36
   10     6   7.2763450163701752E-37
   11     6   1.7043860820467813E-37
   12     6   1.4774898646673619E-37
   13     6   1.3249618470878949E-36
   14     6   6.5436332320747849E-37
   15     6   1.9594753812482628E-37
   16     6   3.4846709396157282E-36
   17     6   3.6977249999038574E-36
