#  kx   kyz         |phi(kx, kyz)|^2
  107     4   2.7572914368504585E-33
  108     4   5.6001030721454784E-34
  109     4   2.8046681926543646E-34
  110     4   2.4414519077711689E-33
  111     4   1.2295332666379866E-33
  112     4   3.7451131319201992E-33
  113     4   6.1379551203906881E-34
  114     4   7.2373447810189531E-34
  115     4   2.5391798896931458E-33
  116     4   6.5962791943635773E-34
  117     4   4.7634595375258874E-33
  118     4   3.9649843410920162E-33
  119     4   5.4977378124100170E-34
  120     4   6.2278574263069214E-34
  121     4   3.9417022943312264E-33
  122     4   1.8669955573102422E-33
  123     4   8.4688973823272106E-33
  124     4   6.3988468616623386E-34
  125     4   3.7039244360345637E-33
  126     4   2.3835541166527945E-34
  127     4   4.6272277053537680E-34
  128     4   8.3730920164936794E-33

    0     5   3.5019822964051936E-03
    1     5   4.2256134517619878E-02
    2     5   1.4842866133785550E-02
    3     5   6.5476228662765274E-03
    4     5   1.6321456468514786E-03
    5     5   2.8364739810514353E-03
    6     5   1.1648512560283302E-03
    7     5   3.9522434328312839E-04
    8     5   1.4195636270256860E-04
    9     5   3.9937582159884570E-05
   10     5   2.7435750805115634E-05
   11     5   4.9767992837923252E-06
   12     5   1.5485624432240508E-05
   13     5   1.8621282747485114E-05
   14     5   1.1724110042029317E-05
   15     5   6.9355825745580522E-06
   16     5   1.3990044875357174E-06
   17     5   1.2297657419032499E-06
   18     5   1.7244148325811339E-07
   19     5   3.2579471777645675E-07
   20     5   2.7780945384848285E-07
   21     5   7.9843152274326103E-08
   22     5   1.7262385408294868E-08
   23     5   2.3669746297782385E-08
   24     5   5.5904427735680346E-09
   25     5   6.0253287736823091E-09
   26     5   3.6374802668858353E-09
   27     5   2.4666354741182725E-09
   28     5   1.8618559206247543E-09
   29     5   7.3551658562729309E-10
   30     5   1.4348645616129767E-10
   31     5   1.6406584661287624E-10
   32     5   6.5370942597070615E-11
   33     5   4.4816367103599703E-11
   34     5   2.8775257357900315E-11
   35     5   9.9111460542691765E-12
   36     5   1.7120511569374883E-12
   37     5   4.7077486808535146E-12
   38     5   8.3260483861935954E-14
   39     5   4.3525415000871555E-13
   40     5   8.2420526671509598E-13
   41     5   2.2559239335987521E-13
   42     5   1.5500903569660562E-13
   43     5   1.2400619083356247E-13
   44     5   4.0962672986321828E-14
   45     5   1.7092011640115417E-14
   46     5   1.1823453266751403E-14
   47     5   8.1315626290163104E-16
   48     5   1.9275336795712266E-15
   49     5   2.5048264225602977E-15
   50     5   1.1314786285435642E-15
   51     5   4.9535188971288590E-16
   52     5   2.6023485193409752E-16
   53     5   1.3535937905250650E-16
   54     5   5.0274075024120588E-17
   55     5   3.7713757163401053E-17
   56     5   2.8994766204481760E-17
   57     5   1.2407769013252223E-17
   58     5   6.8876204851488309E-18
   59     5   1.2112974316598045E-18
   60     5   2.5624020318785776E-19
   61     5   8.4030664401917846E-19
   62     5   5.7481771438079362E-19
   63     5   4.7648095037542195E-20
   64     5   9.1539143903630553E-20
   65     5   8.4449057673177521E-20
   66     5   3.8989753165335170E-20
   67     5   2.3933455478271677E-20
   68     5   5.7070460930879002E-21
   69     5   7.4312462877395272E-21
   70     5   1.0558282294427930E-21
   71     5   8.2059449839946136E-22
   72     5   1.5198609707171863E-21
   73     5   9.7409476595274121E-23
   74     5   2.0328521059233949E-22
   75     5   1.0842300780449009E-22
   76     5   5.5691988871582048E-23
   77     5   5.5411370253149438E-25
   78     5   2.6719368782283304E-23
   79     5   8.2673004591675154E-24
   80     5   5.9628111907600681E-24
   81     5   2.7984301326940199E-24
   82     5   2.4332619337584363E-25
   83     5   6.4978242096153610E-25
   84     5   9.3382323801618910E-26
   85     5   4.7302243358289101E-25
   86     5   2.2458922609411322E-26
   87     5   6.3727114790752037E-26
   88     5   8.9318389756217853E-27
   89     5   8.0065024369114522E-27
   90     5   1.8080294796265182E-27
   91     5   9.9620810798830512E-27
   92     5   3.6007633358908705E-28
   93     5   2.3056665898613855E-27
   94     5   1.2226708291206235E-27
   95     5   3.6991125862468619E-28
   96     5   1.4461452429150216E-28
   97     5   1.0190928052697293E-28
   98     5   6.8437532740054670E-29
   99     5   3.5347033547508549E-29
  100     5   2.5357230901859698E-29
  101     5   1.4938758076213619E-29
  102     5   5.5657916401430905E-30
  103     5   1.3452007264470922E-30
  104     5   1.0981016684705646E-30
  105     5   8.2446239167107469E-31
  106     5   3.3034055195827662E-31
  107     5   2.2931526587598105E-31
  108     5   2.1490149908961600E-31
  109     5   7.1878523680490040E-32
  110     5   3.4104725269061040E-32
  111     5   1.9887305970261785E-32
  112     5   2.5131537159520254E-32
  113     5   1.0739926653469215E-32
  114     5   2.3428782558946530E-33
  115     5   7.8088015504337730E-34
  116     5   3.5075576128618281E-33
  117     5   2.0176478170244714E-33
  118     5   1.7337587637841757E-33
  119     5   1.0174466794194981E-33
  120     5   1.5247870351239063E-33
  121     5   2.8818880617914144E-33
  122     5   2.6495197744785367E-33
  123     5   4.8528052349962326E-33
  124     5   3.3135329800203046E-34
  125     5   6.5534694434695771E-33
  126     5   4.3271379953396983E-33
  127     5   5.3132719797495751E-33
  128     5   8.1127975007332993E-33

    0     6   2.4470384644702202E-05
    1     6   6.3207700490453995E-03
